t,agent_id,node_name,k,emotion_E,order_q,net_stock,demand,fulfilled,stockout,excess_inventory,demand_shock,supply_disruption
63,retailer,零售商,1,-0.04567333774662623,24.0,26.013545352964066,24.616071596605053,24.616071596605053,0.0,1.3974737563590125,False,False
63,wholesaler,批发商,2,-0.7826927953926687,23.0,97.0,24.0,24.0,0.0,73.0,False,False
63,distributor,分销商,3,-0.8271258487265027,40.0,109.0,23.0,23.0,0.0,86.0,False,False
64,manufacturer,制造商,4,-0.8270148481980788,6.0,138.0,40.0,40.0,0.0,98.0,False,False
64,retailer,零售商,1,0.6929961551591419,21.0,23.738773378661914,26.27477197430215,26.27477197430215,0.0,0.0,False,False
64,wholesaler,批发商,2,-0.8170521971979868,0.0,113.0,21.0,21.0,0.0,92.0,False,False
64,distributor,分销商,3,-0.827132265685569,40.0,149.0,0.0,0.0,0.0,149.0,False,False
65,manufacturer,制造商,4,-0.8271077222743075,24.0,124.0,40.0,40.0,0.0,84.0,False,False
65,retailer,零售商,1,0.8660698424857215,27.0,26.34501275275303,21.39376062590889,21.39376062590889,0.0,4.951252126844139,False,False
65,wholesaler,批发商,2,-0.8248919866299245,10.0,109.0,27.0,27.0,0.0,82.0,False,False
65,distributor,分销商,3,-0.8271336844478122,6.0,179.0,10.0,10.0,0.0,169.0,False,False
66,manufacturer,制造商,4,-0.8271282579474537,40.0,124.0,6.0,6.0,0.0,118.0,False,False
66,retailer,零售商,1,0.867391279602006,24.0,28.959891403121418,18.38512134963161,18.38512134963161,0.0,10.574770053489807,False,False
66,wholesaler,批发商,2,-0.8266377272538421,0.0,85.0,24.0,24.0,0.0,61.0,False,False
66,distributor,分销商,3,-0.8271339981286617,0.0,219.0,0.0,0.0,0.0,219.0,False,False
67,manufacturer,制造商,4,-0.8271327983552678,40.0,148.0,0.0,0.0,0.0,148.0,False,False
67,retailer,零售商,1,0.828903811976449,14.0,32.477451322019846,23.482440081101576,23.482440081101576,0.0,8.99501124091827,False,False
67,wholesaler,批发商,2,-0.8270243132065279,16.0,81.0,14.0,14.0,0.0,67.0,False,False
67,distributor,分销商,3,-0.8271340674817736,0.0,209.0,16.0,16.0,0.0,193.0,False,False
68,manufacturer,制造商,4,-0.8271338022183338,23.0,188.0,0.0,0.0,0.0,188.0,False,False
68,retailer,零售商,1,0.4696526011682478,13.0,35.692752905877136,20.78469841614271,20.78469841614271,0.0,14.908054489734425,False,False
68,wholesaler,批发商,2,-0.8271098152125573,16.0,68.0,13.0,13.0,0.0,55.0,False,False
68,distributor,分销商,3,-0.827134082815362,0.0,193.0,16.0,16.0,0.0,177.0,False,False
69,manufacturer,制造商,4,-0.8271340241670797,0.0,228.0,0.0,0.0,0.0,228.0,False,False
69,retailer,零售商,1,0.13636045130586963,13.0,35.67883531449539,14.013917591381745,14.013917591381745,0.0,21.664917723113643,False,False
69,wholesaler,批发商,2,-0.8271287206980336,14.0,71.0,13.0,13.0,0.0,58.0,False,False
69,distributor,分销商,3,-0.8271340862055333,0.0,179.0,14.0,14.0,0.0,165.0,False,False
70,manufacturer,制造商,4,-0.8271340732387236,0.0,251.0,0.0,0.0,0.0,251.0,False,False
70,retailer,零售商,1,-0.27044863248780615,23.0,37.33831258882192,11.340522725673466,11.340522725673466,0.0,25.997789863148455,False,False
70,wholesaler,批发商,2,-0.8271329006675118,0.0,64.0,23.0,23.0,0.0,41.0,False,False
70,distributor,分销商,3,-0.8271340869550813,0.0,179.0,0.0,0.0,0.0,179.0,False,False
71,manufacturer,制造商,4,-0.5219337552845305,0.0,251.0,0.0,0.0,0.0,251.0,False,False
71,retailer,零售商,1,-0.6346052424068599,12.0,39.26531265599324,11.072999932828676,11.072999932828676,0.0,28.192312723164566,False,False
71,wholesaler,批发商,2,-0.8271338248390346,18.0,66.0,12.0,12.0,0.0,54.0,False,False
71,distributor,分销商,3,-0.8271340871208023,0.0,161.0,18.0,18.0,0.0,143.0,False,False
72,manufacturer,制造商,4,-0.3499209123158489,0.0,251.0,0.0,0.0,0.0,251.0,False,False
72,retailer,零售商,1,-0.7795504803412696,10.0,44.24300896931008,18.02230368668316,18.02230368668316,0.0,26.220705282626923,False,False
72,wholesaler,批发商,2,-0.8271340291683925,1.0,56.0,10.0,10.0,0.0,46.0,False,False
72,distributor,分销商,3,-0.8271340871574423,0.0,160.0,1.0,1.0,0.0,159.0,False,False
73,manufacturer,制造商,4,-0.24016069708806123,0.0,251.0,0.0,0.0,0.0,251.0,False,False
73,retailer,零售商,1,-0.8085272176620707,20.0,36.51972844561568,19.723280523694406,19.723280523694406,0.0,16.79644792192127,False,False
73,wholesaler,批发商,2,-0.8271340743444862,6.0,54.0,20.0,20.0,0.0,34.0,False,False
73,distributor,分销商,3,-0.8271340871655432,0.0,154.0,6.0,6.0,0.0,148.0,False,False
74,manufacturer,制造商,4,-0.1665464680179754,0.0,251.0,0.0,0.0,0.0,251.0,False,False
74,retailer,零售商,1,0.04399539670169145,24.0,23.20566141342963,23.314067032186045,23.314067032186045,0.0,0.0,False,False
74,wholesaler,批发商,2,-0.6193424641201749,28.0,31.0,24.0,24.0,0.0,7.0,False,False
74,distributor,分销商,3,-0.8271340871673342,0.0,126.0,28.0,28.0,0.0,98.0,False,False
75,manufacturer,制造商,4,-0.1160572067966359,0.0,251.0,0.0,0.0,0.0,251.0,False,False
75,retailer,零售商,1,0.628363281648685,18.0,23.68489112901928,19.52077028441035,19.52077028441035,0.0,4.164120844608931,False,False
75,wholesaler,批发商,2,0.40991403690288397,18.0,19.0,18.0,18.0,0.0,1.0,False,False
75,distributor,分销商,3,-0.8271340871677302,7.0,108.0,18.0,18.0,0.0,90.0,False,False
76,manufacturer,制造商,4,-0.5923249631816297,0.0,244.0,7.0,7.0,0.0,237.0,False,False
76,retailer,零售商,1,0.7999482647799823,16.0,27.131807531430532,20.553083597588746,20.553083597588746,0.0,6.578723933841786,False,False
76,wholesaler,批发商,2,0.12939219289654214,15.0,31.0,16.0,16.0,0.0,15.0,False,False
76,distributor,分销商,3,-0.8271340871678178,11.0,93.0,15.0,15.0,0.0,78.0,False,False
77,manufacturer,制造商,4,-0.767669209239253,0.0,233.0,11.0,11.0,0.0,222.0,False,False
77,retailer,零售商,1,0.9121291761755678,24.0,21.727313762799476,23.404493768631056,23.404493768631056,0.0,0.0,False,False
77,wholesaler,批发商,2,0.6988679894690865,25.0,25.0,24.0,24.0,0.0,1.0,False,False
77,distributor,分销商,3,-0.8271340871678371,24.0,75.0,25.0,25.0,0.0,50.0,False,False
78,manufacturer,制造商,4,-0.8135260704376907,0.0,209.0,24.0,24.0,0.0,185.0,False,False
78,retailer,零售商,1,0.8976530523777052,20.0,17.57179957708514,20.155514185714335,20.155514185714335,0.0,0.0,False,False
78,wholesaler,批发商,2,0.8995010741734883,18.0,20.0,20.0,20.0,0.0,0.0,False,False
78,distributor,分销商,3,-0.8271340871678414,29.0,68.0,18.0,18.0,0.0,50.0,False,False
79,manufacturer,制造商,4,-0.8241016294225781,0.0,180.0,29.0,29.0,0.0,151.0,False,False
79,retailer,零售商,1,0.9111975552100378,0.0,19.210166296440917,22.361633280644227,22.361633280644227,0.0,0.0,False,False
79,wholesaler,批发商,2,0.029642065654344966,40.0,45.0,0.0,0.0,0.0,45.0,False,False
79,distributor,分销商,3,-0.7714184591265758,19.0,52.0,40.0,40.0,0.0,12.0,False,False
80,manufacturer,制造商,4,-0.8264624493812558,0.0,161.0,19.0,19.0,0.0,142.0,False,False
80,retailer,零售商,1,0.923943335988268,23.0,21.33897936145206,17.871186934988856,17.871186934988856,0.0,3.4677924264632054,False,False
80,wholesaler,批发商,2,-0.4815756729304295,20.0,40.0,23.0,23.0,0.0,17.0,False,False
80,distributor,分销商,3,-0.8144117101733669,37.0,61.0,20.0,20.0,0.0,41.0,False,False
81,manufacturer,制造商,4,-0.8269855340291359,32.0,124.0,37.0,37.0,0.0,87.0,False,False
81,retailer,零售商,1,0.5694850060127356,20.0,4.218655126782991,17.12032423466907,17.12032423466907,0.0,0.0,False,False
81,wholesaler,批发商,2,-0.7338883807045591,26.0,60.0,20.0,20.0,0.0,40.0,False,False
81,distributor,分销商,3,-0.7286776189419295,25.0,54.0,26.0,26.0,0.0,28.0,False,False
82,manufacturer,制造商,4,-0.827101240069533,37.0,99.0,25.0,25.0,0.0,74.0,False,False
82,retailer,零售商,1,0.37878426795409714,15.0,10.567182479440103,16.65147264734289,16.65147264734289,0.0,0.0,False,False
82,wholesaler,批发商,2,-0.8053740790050481,13.0,65.0,15.0,15.0,0.0,50.0,False,False
82,distributor,分销商,3,-0.8040886654278552,24.0,78.0,13.0,13.0,0.0,65.0,False,False
83,manufacturer,制造商,4,-0.8271268247188759,0.0,107.0,24.0,24.0,0.0,83.0,False,False
83,retailer,零售商,1,0.8367146129983999,24.0,18.220644383713857,12.346538095726245,12.346538095726245,0.0,5.874106287987612,False,False
83,wholesaler,批发商,2,-0.8222620649319842,23.0,67.0,24.0,24.0,0.0,43.0,False,False
83,distributor,分销商,3,-0.8219704208236613,15.0,80.0,23.0,23.0,0.0,57.0,False,False
84,manufacturer,制造商,4,-0.8271324814739941,0.0,129.0,15.0,15.0,0.0,114.0,False,False
84,retailer,零售商,1,0.8996270473957624,11.0,14.61251293192283,18.60813145179103,18.60813145179103,0.0,0.0,False,False
84,wholesaler,批发商,2,-0.8260538671603764,0.0,69.0,11.0,11.0,0.0,58.0,False,False
84,distributor,分销商,3,-0.8259890107587302,25.0,104.0,0.0,0.0,0.0,104.0,False,False
85,manufacturer,制造商,4,-0.8271337321575283,11.0,104.0,25.0,25.0,0.0,79.0,False,False
85,retailer,零售商,1,0.862792313170224,16.0,21.655458907040934,16.957054024881895,16.957054024881895,0.0,4.698404882159039,False,False
85,wholesaler,批发商,2,-0.8268951071064976,0.0,76.0,16.0,16.0,0.0,60.0,False,False
85,distributor,分销商,3,-0.8268807492321111,9.0,119.0,0.0,0.0,0.0,119.0,False,False
86,manufacturer,制造商,4,-0.8271340086770194,5.0,95.0,9.0,9.0,0.0,86.0,False,False
86,retailer,零售商,1,0.8963154231653341,15.0,14.114461300961551,18.540997606079387,18.540997606079387,0.0,0.0,False,False
86,wholesaler,批发商,2,-0.827081242693209,0.0,61.0,15.0,15.0,0.0,46.0,False,False
86,distributor,分销商,3,-0.8270780673420212,0.0,144.0,0.0,0.0,0.0,144.0,False,False
87,manufacturer,制造商,4,-0.8271340698139571,30.0,106.0,0.0,0.0,0.0,106.0,False,False
87,retailer,零售商,1,0.5562736773259543,24.0,8.440229203392313,21.674232097569238,21.674232097569238,0.0,0.0,False,False
87,wholesaler,批发商,2,-0.7222296646229333,27.0,37.0,24.0,24.0,0.0,13.0,False,False
87,distributor,分销商,3,-0.8271217010940137,17.0,126.0,27.0,27.0,0.0,99.0,False,False
88,manufacturer,制造商,4,-0.8271340833309949,0.0,94.0,17.0,17.0,0.0,77.0,False,False
88,retailer,零售商,1,0.3708355905801203,23.0,0.37045727445797283,23.06977192893434,23.06977192893434,0.0,0.0,False,False
88,wholesaler,批发商,2,-0.4664791543796849,16.0,14.0,23.0,23.0,0.0,0.0,False,False
88,distributor,分销商,3,-0.8271313486561305,26.0,110.0,16.0,16.0,0.0,94.0,False,False
89,manufacturer,制造商,4,-0.8271340863195369,21.0,98.0,26.0,26.0,0.0,72.0,False,False
89,retailer,零售商,1,0.21657342612782776,31.0,0.0,24.861811509331105,24.370457274457973,0.4913542348731319,0.0,False,False
89,wholesaler,批发商,2,-0.3154042600792094,40.0,10.0,31.0,31.0,0.0,0.0,False,False
89,distributor,分销商,3,-0.8271334816971656,40.0,87.0,40.0,40.0,0.0,47.0,False,False
90,manufacturer,制造商,4,-0.8271340869802869,40.0,58.0,40.0,40.0,0.0,18.0,False,False
90,retailer,零售商,1,0.15045055951451117,27.0,1.0615216678815642,21.938478332118436,21.938478332118436,0.0,0.0,False,False
90,wholesaler,批发商,2,-0.28659909416645707,40.0,0.0,27.0,26.0,1.0,0.0,False,False
90,distributor,分销商,3,-0.8271339533015946,40.0,73.0,40.0,40.0,0.0,33.0,False,False
91,manufacturer,制造商,4,-0.5581991220156065,40.0,39.0,40.0,40.0,0.0,0.0,False,False
91,retailer,零售商,1,0.10492774871192133,23.0,13.208774062043116,18.85274760583845,18.85274760583845,0.0,0.0,False,False
91,wholesaler,批发商,2,-0.1979704846593677,39.0,17.0,23.0,23.0,0.0,0.0,False,False
91,distributor,分销商,3,-0.7815590248864005,40.0,74.0,39.0,39.0,0.0,35.0,False,False
92,manufacturer,制造商,4,0.39096749901047456,40.0,39.0,40.0,40.0,0.0,0.0,False,False
92,retailer,零售商,1,0.7842515767623177,14.0,21.18099131365589,19.027782748387228,19.027782748387228,0.0,2.153208565268663,False,False
92,wholesaler,批发商,2,-0.32013693973186497,27.0,43.0,14.0,14.0,0.0,29.0,False,False
92,distributor,分销商,3,-0.816788199942244,40.0,87.0,27.0,27.0,0.0,60.0,True,False
93,manufacturer,制造商,4,0.8412077540955593,40.0,39.0,40.0,40.0,0.0,0.0,True,False
93,retailer,零售商,1,0.9083678592285012,11.0,22.02655290484897,22.154438408806925,22.154438408806925,0.0,0.0,True,False
93,wholesaler,批发商,2,-0.6772930116652984,22.0,71.0,11.0,11.0,0.0,60.0,True,False
93,distributor,分销商,3,-0.8248329248078786,40.0,105.0,22.0,22.0,0.0,83.0,False,False
94,manufacturer,制造商,4,0.9160412479896956,40.0,39.0,40.0,40.0,0.0,0.0,False,False
94,retailer,零售商,1,0.5473367272618609,40.0,27.723505664762676,8.303047240086295,8.303047240086295,0.0,19.420458424676383,False,False
94,wholesaler,批发商,2,-0.791002819772304,29.0,58.0,40.0,40.0,0.0,18.0,False,False
94,distributor,分销商,3,-0.8266246346285597,0.0,116.0,29.0,29.0,0.0,87.0,False,False
95,manufacturer,制造商,4,0.05990705296818758,40.0,79.0,0.0,0.0,0.0,79.0,False,False
95,retailer,零售商,1,0.05007690298962729,21.0,31.18548010649154,7.538025558271135,7.538025558271135,0.0,23.647454548220402,False,False
95,wholesaler,批发商,2,-0.8189767544531628,36.0,59.0,21.0,21.0,0.0,38.0,False,False
95,distributor,分销商,3,-0.8270214168137193,0.0,120.0,36.0,36.0,0.0,84.0,False,False
96,manufacturer,制造商,4,-0.5065403783648554,40.0,119.0,0.0,0.0,0.0,119.0,False,False
96,retailer,零售商,1,-0.5116380590069247,7.0,62.40270146536338,8.78277864112816,8.78277864112816,0.0,53.61992282423522,False,False
96,wholesaler,批发商,2,-0.825322007408208,31.0,81.0,7.0,7.0,0.0,74.0,False,False
96,distributor,分销商,3,-0.8271091747537269,0.0,89.0,31.0,31.0,0.0,58.0,False,False
97,manufacturer,制造商,4,-0.7418487174031736,40.0,159.0,0.0,0.0,0.0,159.0,False,False
97,retailer,零售商,1,-0.7434490321336225,7.0,67.01244101118212,16.390260454181263,16.390260454181263,0.0,50.62218055700086,False,False
97,wholesaler,批发商,2,-0.8267330258341544,4.0,110.0,7.0,7.0,0.0,103.0,False,False
97,distributor,分销商,3,-0.8271285790921138,40.0,85.0,4.0,4.0,0.0,81.0,False,False
98,manufacturer,制造商,4,-0.8073232424062612,39.0,159.0,40.0,40.0,0.0,119.0,False,False
98,retailer,零售商,1,-0.8077129831724925,13.0,60.344706060891795,13.667734950290326,13.667734950290326,0.0,46.67697111060147,False,False
98,wholesaler,批发商,2,-0.8270453941430882,0.0,128.0,13.0,13.0,0.0,115.0,False,False
98,distributor,分销商,3,-0.827132869359033,40.0,85.0,0.0,0.0,0.0,85.0,False,False
99,manufacturer,制造商,4,-0.8227034829120112,40.0,159.0,40.0,40.0,0.0,119.0,False,False
99,retailer,零售商,1,-0.8227916268857376,0.0,52.401651355943585,14.943054704948214,14.943054704948214,0.0,37.458596650995375,False,False
99,wholesaler,批发商,2,-0.8271144766260586,0.0,132.0,0.0,0.0,0.0,132.0,False,False
99,distributor,分销商,3,-0.8271338179168943,25.0,125.0,0.0,0.0,0.0,125.0,False,False
100,manufacturer,制造商,4,-0.8261519889749,16.0,173.0,25.0,25.0,0.0,148.0,False,False
100,retailer,零售商,1,-0.8261715763019476,23.0,41.43398251453915,23.967668841404432,23.967668841404432,0.0,17.46631367313472,False,False
100,wholesaler,批发商,2,-0.8271297513368331,5.0,109.0,23.0,23.0,0.0,86.0,False,False
100,distributor,分销商,3,-0.8271340276379453,0.0,160.0,5.0,5.0,0.0,155.0,False,False
101,manufacturer,制造商,4,-0.8269168272105331,2.0,213.0,0.0,0.0,0.0,213.0,False,False
101,retailer,零售商,1,0.2271584523488554,25.0,21.231467949144065,20.202514565395088,20.202514565395088,0.0,1.028953383748977,False,False
101,wholesaler,批发商,2,-0.8271331285373015,30.0,84.0,25.0,25.0,0.0,59.0,False,False
101,distributor,分销商,3,-0.8271340740061127,17.0,155.0,30.0,30.0,0.0,125.0,False,False
102,manufacturer,制造商,4,-0.8270860461561529,0.0,212.0,17.0,17.0,0.0,195.0,False,False
102,retailer,零售商,1,0.8007046845743462,27.0,20.442632824111083,23.78883512503298,23.78883512503298,0.0,0.0,False,False
102,wholesaler,批发商,2,-0.827133875219841,36.0,62.0,27.0,27.0,0.0,35.0,False,False
102,distributor,分销商,3,-0.8271340842578573,40.0,119.0,36.0,36.0,0.0,83.0,False,False
103,manufacturer,制造商,4,-0.8271234652717552,0.0,174.0,40.0,40.0,0.0,134.0,False,False
103,retailer,零售商,1,0.8182461871357436,26.0,28.216303661643984,17.226329162467103,17.226329162467103,0.0,10.989974499176881,False,False
103,wholesaler,批发商,2,-0.8271340403073117,36.0,66.0,26.0,26.0,0.0,40.0,False,False
103,distributor,分销商,3,-0.827134086524461,40.0,100.0,36.0,36.0,0.0,64.0,False,False
104,manufacturer,制造商,4,-0.8271317387112187,2.0,134.0,40.0,40.0,0.0,94.0,False,False
104,retailer,零售商,1,0.35775117619960195,17.0,37.630326869748586,17.5859767918954,17.5859767918954,0.0,20.044350077853185,False,False
104,wholesaler,批发商,2,-0.8271340768072394,12.0,85.0,17.0,17.0,0.0,68.0,False,False
104,distributor,分销商,3,-0.8271340870255944,40.0,128.0,12.0,12.0,0.0,116.0,False,False
105,manufacturer,制造商,4,-0.8271335679364314,40.0,94.0,40.0,40.0,0.0,54.0,False,False
105,retailer,零售商,1,-0.3359978481946061,0.0,49.58744874835379,14.042878121394796,14.042878121394796,0.0,35.544570626959,False,False
105,wholesaler,批发商,2,-0.8271340848771708,34.0,121.0,0.0,0.0,0.0,121.0,False,False
105,distributor,分销商,3,-0.8271340871363922,27.0,134.0,34.0,34.0,0.0,100.0,False,False
106,manufacturer,制造商,4,-0.7357678849703112,38.0,69.0,27.0,27.0,0.0,42.0,False,False
106,retailer,零售商,1,-0.6832574854267075,8.0,51.26117506715921,15.326273681194584,15.326273681194584,0.0,35.93490138596462,False,False
106,wholesaler,批发商,2,-0.8271340866613878,0.0,125.0,8.0,8.0,0.0,117.0,False,False
106,distributor,分销商,3,-0.8271340871608891,39.0,174.0,0.0,0.0,0.0,174.0,False,False
107,manufacturer,制造商,4,-0.6315977315208167,38.0,70.0,39.0,39.0,0.0,31.0,False,False
107,retailer,零售商,1,-0.5393153525639562,11.0,29.39649753927494,21.864677527884268,21.864677527884268,0.0,7.531820011390671,False,False
107,wholesaler,批发商,2,-0.8271340870558682,0.0,148.0,11.0,11.0,0.0,137.0,False,False
107,distributor,分销商,3,-0.8271340871663052,0.0,201.0,0.0,0.0,0.0,201.0,False,False
108,manufacturer,制造商,4,-0.7787232291443382,40.0,108.0,0.0,0.0,0.0,108.0,False,False
108,retailer,零售商,1,-0.3849469817503809,24.0,25.10076089129455,12.295736647980391,12.295736647980391,0.0,12.805024243314158,False,False
108,wholesaler,批发商,2,-0.8271340871430857,0.0,124.0,24.0,24.0,0.0,100.0,False,False
108,distributor,分销商,3,-0.8271340871675026,0.0,240.0,0.0,0.0,0.0,240.0,False,False
109,manufacturer,制造商,4,-0.8161263875713923,40.0,146.0,0.0,0.0,0.0,146.0,False,False
109,retailer,零售商,1,0.5678546138557721,12.0,17.780774349575065,18.319986541719484,18.319986541719484,0.0,0.0,False,False
109,wholesaler,批发商,2,-0.8271340871623689,13.0,112.0,12.0,12.0,0.0,100.0,False,False
109,distributor,分销商,3,-0.8271340871677675,0.0,227.0,13.0,13.0,0.0,214.0,False,False
110,manufacturer,制造商,4,-0.824684784084673,9.0,186.0,0.0,0.0,0.0,186.0,False,False
110,retailer,零售商,1,0.8280532324576091,15.0,21.432103067053937,20.34867128252113,20.34867128252113,0.0,1.0834317845328059,False,False
110,wholesaler,批发商,2,-0.8271340871666324,0.0,97.0,15.0,15.0,0.0,82.0,False,False
110,distributor,分销商,3,-0.827134087167826,0.0,227.0,0.0,0.0,0.0,227.0,False,False
111,manufacturer,制造商,4,-0.8265917913557387,0.0,226.0,0.0,0.0,0.0,226.0,False,False
111,retailer,零售商,1,0.9016354454041039,19.0,16.228517204277345,17.203585862776592,17.203585862776592,0.0,0.0,False,False
111,wholesaler,批发商,2,-0.827134087167575,0.0,91.0,19.0,19.0,0.0,72.0,False,False
111,distributor,分销商,3,-0.8271340871678389,0.0,227.0,0.0,0.0,0.0,227.0,False,False
112,manufacturer,制造商,4,-0.5216575111934784,0.0,235.0,0.0,0.0,0.0,235.0,False,False
112,retailer,零售商,1,0.8815980986680938,19.0,19.85701354483132,11.371503659446024,11.371503659446024,0.0,8.485509885385298,False,False
112,wholesaler,批发商,2,-0.8271340871677835,0.0,72.0,19.0,19.0,0.0,53.0,False,False
112,distributor,分销商,3,-0.8271340871678418,0.0,227.0,0.0,0.0,0.0,227.0,False,False
113,manufacturer,制造商,4,-0.34975120719795366,0.0,235.0,0.0,0.0,0.0,235.0,False,False
113,retailer,零售商,1,0.8476577412555454,7.0,22.81061417653896,16.04639936829236,16.04639936829236,0.0,6.764214808246599,False,False
